"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20200515,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200515,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"102",,"21",,"26",,"0",,,,,,,,,,,,,,,,,,,,
20200515,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200515,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"12",,"7",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200515,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"80",,"17",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"9",,"3",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"4",,"4",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"4",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"56",,"12",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"1",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"4",,"3",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"50",,"14",,"26",,"1",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"20",,"4",,"9",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"8",,"25",,"1",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"44",,"11",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"45",,"10",,"21",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"46",,"15",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"139",,"24",,"26",,"1",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"12",,"7",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200521,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"79",,"18",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"9",,"3",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"4",,"4",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"4",,"20",,"1",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"96",,"13",,"20",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"1",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"4",,"3",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"55",,"14",,"31",,"1",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"20",,"4",,"9",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"25",,"1",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"44",,"12",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"58",,"12",,"21",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"45",,"17",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"141",,"25",,"29",,"1",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"21",,"7",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200527,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"79",,"18",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"9",,"3",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"3",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"4",,"20",,"1",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"99",,"17",,"20",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"1",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"2",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"55",,"15",,"34",,"1",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"20",,"4",,"9",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"25",,"1",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"45",,"12",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"58",,"13",,"21",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"45",,"17",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"152",,"25",,"29",,"1",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"16",,"8",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200601,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"79",,"20",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"9",,"3",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"3",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"4",,"20",,"1",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"99",,"17",,"20",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"1",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"2",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"64",,"15",,"34",,"1",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"21",,"6",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"25",,"1",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"44",,"12",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"58",,"13",,"26",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"45",,"17",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"152",,"26",,"29",,"1",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"6",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"16",,"8",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200604,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"80",,"21",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"10",,"2",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"24",,"4",,"21",,"1",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"96",,"20",,"32",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"0",,"6",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"2",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"65",,"12",,"32",,"1",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"20",,"5",,"13",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"23",,"1",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"41",,"9",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"62",,"12",,"22",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"38",,"14",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"152",,"26",,"29",,"1",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"7",,"12",,"1",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"15",,"6",,"20",,"0",,,,,,,,,,,,,,,,,,,,
20200608,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"80",,"20",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"10",,"2",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"24",,"4",,"19",,"1",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"96",,"21",,"32",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"0",,"6",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"2",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"66",,"13",,"32",,"1",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"22",,"5",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"23",,"1",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"40",,"9",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"63",,"12",,"22",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"38",,"14",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"5",,"1",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"149",,"25",,"36",,"2",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"7",,"12",,"1",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"15",,"6",,"22",,"0",,,,,,,,,,,,,,,,,,,,
20200611,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"80",,"20",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"10",,"2",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"24",,"4",,"19",,"1",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"97",,"21",,"52",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"8",,"0",,"6",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"2",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"66",,"13",,"32",,"1",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"22",,"5",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"23",,"1",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"40",,"9",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"63",,"13",,"24",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"40",,"14",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"5",,"1",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"149",,"25",,"36",,"2",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"7",,"12",,"1",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"16",,"7",,"22",,"0",,,,,,,,,,,,,,,,,,,,
20200615,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"80",,"20",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"10",,"2",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"24",,"5",,"19",,"1",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"97",,"21",,"53",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"8",,"0",,"7",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"2",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"67",,"13",,"32",,"1",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"22",,"5",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Knollwood","Nursing Home","Nursing Home","Federal",,,,,,,"26",,"9",,"23",,"1",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Lisner Home","Nursing Home","Nursing Home","Federal",,,,,,,"40",,"9",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Serenity","Nursing Home","Nursing Home","Federal",,,,,,,"64",,"13",,"24",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Stoddard Baptist","Nursing Home","Nursing Home","Federal",,,,,,,"40",,"14",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Thomas Circle","Nursing Home","Nursing Home","Federal",,,,,,,"5",,"1",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Transitions","Nursing Home","Nursing Home","Federal",,,,,,,"149",,"25",,"36",,"2",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"UMNC","Nursing Home","Nursing Home","Federal",,,,,,,"23",,"7",,"12",,"1",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Unique","Nursing Home","Nursing Home","Federal",,,,,,,"16",,"7",,"22",,"0",,,,,,,,,,,,,,,,,,,,
20200618,"DC",,,"Washington Center for Aging Services","Nursing Home","Nursing Home","Federal",,,,,,,"80",,"20",,"13",,"1",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"BridgePoint Capitol Hill","Nursing Home","Nursing Home","Federal",,,,,,,"10",,"2",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"BridgePoint National Harbor","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Carroll Manor","Nursing Home","Nursing Home","Federal",,,,,,,"24",,"5",,"19",,"1",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Deanwood","Nursing Home","Nursing Home","Federal",,,,,,,"98",,"22",,"57",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Forest Hills","Nursing Home","Nursing Home","Federal",,,,,,,"8",,"0",,"7",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Hospital for Sick Children LTC","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Ingleside","Nursing Home","Nursing Home","Federal",,,,,,,"2",,"2",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Inspire","Nursing Home","Nursing Home","Federal",,,,,,,"66",,"12",,"32",,"1",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Jeanne Jugan Little Sisters of the Poor","Nursing Home","Nursing Home","Federal",,,,,,,"22",,"5",,"15",,"0",,,,,,,,,,,,,,,,,,,,
20200625,"DC",,,"Kniollwood","Nursing Home","Nursing Home","Federal",,,,,,,"0",,"0",,"1",,"1",,,,,,,,,,,,,,,,,,,,
