"date","state","county","city","facility_name","facility_type_state","ctp_facility_category","state_fed_regulated","state_facility_id","facility_cms_id","date_outbreak_opened","date_outreak_closed","outbreak_status","resident_census","resident_positives","resident_probable","resident_deaths","resident_probable_deaths","staff_positive","staff_probable","staff_deaths","staff_probable_deaths","resident_staff_positives","resident_staff_probable_positives","resident_staff_deaths","resident_staff_probable_deaths","outbreak_resident_positives","outbreak_resident_probable","outbreak_resident_deaths","outbreak_resident_probable_deaths","outbreak_staff_positive","outbreak_staff_probable","outbreak_staff_deaths","outbreak_staff_probable_deaths","outbreak_resident_staff_positives","outbreak_resident_staff_probable_positives","outbreak_resident_staff_deaths","outbreak_resident_staff_probable_deaths","outbreak_residents_tested","staff_tested","personal_protective_equipment"
20200430,"MD","Baltimore County",,"Genesis Loch Raven","Uncategorized LTC","NH","Federal",,"215090",,,,,"69",,"7",,"18",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"King David Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215022",,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Lorien Mays Chapel","Uncategorized LTC","NH","Federal",,"215351",,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Maryland Masonic Homes","Uncategorized LTC","NH","Federal",,"215361",,,,,"18",,"3",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Meadow Park Rehabilitation and Healthcare","Uncategorized LTC","NH","Federal",,"215347",,,,,"18",,"3",,"15",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Oak Crest","Uncategorized LTC","NH","Federal",,"215308",,,,,"13",,"3",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Oakwood Care Center","Uncategorized LTC","NH","Federal",,"215181",,,,,"3",,"0",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Orchard Hill Health and Rehab","Uncategorized LTC","NH","Federal",,"215069",,,,,"11",,"1",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Ridgeway Manor","Uncategorized LTC","NH","Federal",,"215227",,,,,"2",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Baltimore County",,"Summit Park Health & Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215326",,,,,"2",,"0",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Calvert",,"Calvert County Nursing Center","Uncategorized LTC","NH","Federal",,"215188",,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Carroll",,"Carroll Lutheran Village","Uncategorized LTC","NH","Federal",,"215133",,,,,"38",,"8",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Carroll",,"Fairhaven","Uncategorized LTC","NH","Federal",,"215130",,,,,"18",,"2",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Carroll",,"Pleasant View Nursing Home","Uncategorized LTC","NH","Federal",,"215268",,,,,"83",,"28",,"41",,"1",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Cecil",,"Calvert Manor Healthcare Center","Uncategorized LTC","NH","Federal",,"215189",,,,,"53",,"1",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Charles",,"Genesis Waldorf","Uncategorized LTC","NH","Federal",,"215273",,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Charles",,"Restore Health Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215362",,,,,"7",,"1",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Charles County",,"Genesis La Plata","Uncategorized LTC","NH","Federal",,"215151",,,,,"0",,"0",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Frederick",,"Ballenger Creek - Genesis Healthcare","Uncategorized LTC","NH","Federal",,"215001",,,,,"84",,"11",,"39",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Frederick",,"Frederick Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215184",,,,,"26",,"13",,"20",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Frederick",,"Glade Valley Center - Genesis Healthcare","Uncategorized LTC","NH","Federal",,"215313",,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Frederick",,"Northampton Manor Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215217",,,,,"30",,"5",,"13",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Harford",,"Bel Air Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215312",,,,,"20",,"2",,"9",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Howard",,"Ellicott City Healthcare Center","Uncategorized LTC","NH","Federal",,"215160",,,,,"89",,"10",,"29",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Howard",,"Residences at Vantage Point","Uncategorized LTC","NH","Federal",,"215344",,,,,"3",,"2",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Arcola Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215014",,,,,"11",,"5",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Autumn Lake Healthcare at Oakview","Uncategorized LTC","NH","Federal",,"215338",,,,,"39",,"4",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Bedford Court","Uncategorized LTC","NH","Federal",,"215246",,,,,"1",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Brighton Gardens of Tuckerman Lane","Uncategorized LTC","NH","Federal",,"215320",,,,,"24",,"8",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Brooke Grove Retirement Community","Uncategorized LTC","NH","Federal",,"215200",,,,,"27",,"2",,"15",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Cadia Healthcare Wheaton","Uncategorized LTC","NH","Federal",,"215025",,,,,"13",,"2",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Collingswood Rehabilitation and Healthcare Center","Uncategorized LTC","NH","Federal",,"215092",,,,,"15",,"2",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Ingleside at King Farm","Uncategorized LTC","NH","Federal",,"215353",,,,,"1",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Kensington Healthcare Center","Uncategorized LTC","NH","Federal",,"215043",,,,,"39",,"2",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Manor Care Silver Spring","Uncategorized LTC","NH","Federal",,"215224",,,,,"58",,"16",,"17",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Manor Care Wheaton","Uncategorized LTC","NH","Federal",,"215048",,,,,"56",,"1",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"ManorCare Health Services - Chevy Chase","Uncategorized LTC","NH","Federal",,"215029",,,,,"5",,"1",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"ManorCare Potomac","Uncategorized LTC","NH","Federal",,"215171",,,,,"11",,"1",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Maplewood of Park Place, Sunrise Senior Living","Uncategorized LTC","NH","Federal",,"215287",,,,,"2",,"1",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Montgomery Village Health Care Center","Uncategorized LTC","NH","Federal",,"215272",,,,,"32",,"8",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Oak Manor Center","Uncategorized LTC","NH","Federal",,"215315",,,,,"8",,"1",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Potomac Valley Rehabilitation and Healthcare Center","Uncategorized LTC","NH","Federal",,"215026",,,,,"18",,"0",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Regency Care of Silver Spring","Uncategorized LTC","NH","Federal",,"215060",,,,,"50",,"10",,"30",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Shady Grove Center for Nursing & Rehabilitation","Uncategorized LTC","NH","Federal",,"215164",,,,,"3",,"0",,"6",,"1",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Montgomery",,"Village at Rockville","Uncategorized LTC","NH","Federal",,"215125",,,,,"17",,"3",,"13",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Autumn Lake Healthcare at Cherry Lane","Uncategorized LTC","NH","Federal",,"215177",,,,,"0",,"0",,"9",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Bradford Oaks Center","Uncategorized LTC","NH","Federal",,"215165",,,,,"0",,"0",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Clinton Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215231",,,,,"18",,"0",,"26",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Collington","Uncategorized LTC","NH","Federal",,"215180",,,,,"2",,"1",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Doctors Community Rehabilitation and Patient Care Center","Uncategorized LTC","NH","Federal",,"215108",,,,,"17",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Forestville Healthcare Center","Uncategorized LTC","NH","Federal",,"215020",,,,,"15",,"5",,"9",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"FutureCare Pineview","Uncategorized LTC","NH","Federal",,"215328",,,,,"1",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Largo Nursing & Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215331",,,,,"1",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Larkin Chase Center","Uncategorized LTC","NH","Federal",,"215264",,,,,"60",,"9",,"17",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Prince George's",,"Patuxent River Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215141",,,,,"5",,"2",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Queen Anne's",,"Corsica Hills Center","Uncategorized LTC","NH","Federal",,"215114",,,,,"0",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","St. Mary's",,"Charlotte Hall Veterans Home","Uncategorized LTC","NH","Federal",,"215161",,,,,"12",,"1",,"6",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","St. Mary's",,"Chesapeake Shores","Uncategorized LTC","NH","Federal",,"215142",,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Washington",,"Sterling Care South Mountain","Uncategorized LTC","NH","Federal",,"215144",,,,,"3",,"1",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200430,"MD","Worcester",,"Berlin Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215126",,,,,"3",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Allegany",,"Cumberland Healthcare Center","Uncategorized LTC","NH","Federal",,"215055",,,,,"64",,"4",,"24",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"FutureCare Chesapeake","Uncategorized LTC","NH","Federal",,"215186",,,,,"73",,"18",,"46",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"Genesis Waugh Chapel","Uncategorized LTC","NH","Federal",,"215148",,,,,"41",,"6",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"Ginger Cove","Uncategorized LTC","NH","Federal",,"215174",,,,,"7",,"0",,"22",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"Heritage Harbour Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215325",,,,,"26",,"9",,"7",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"Marley Neck Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215138",,,,,"10",,"3",,"6",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"North Arundel Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215316",,,,,"12",,"4",,"17",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"South River Healthcare Center","Uncategorized LTC","NH","Federal",,"215297",,,,,"57",,"10",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Anne Arundel",,"Spa Creek Center","Uncategorized LTC","NH","Federal",,"215258",,,,,"2",,"0",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Arlington West Care Center","Uncategorized LTC","NH","Federal",,"215349",,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Autumn Lake Healthcare at Bridgepark","Uncategorized LTC","NH","Federal",,"215195",,,,,"7",,"0",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Blue Point Healthcare Center","Uncategorized LTC","NH","Federal",,"215340",,,,,"1",,"0",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Future Care Charles Village","Uncategorized LTC","NH","Federal",,"215324",,,,,"70",,"7",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"FutureCare Cold Spring","Uncategorized LTC","NH","Federal",,"215253",,,,,"37",,"8",,"15",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"FutureCare Good Samaritan","Uncategorized LTC","NH","Federal",,"215241",,,,,"25",,"2",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"FutureCare Homewood","Uncategorized LTC","NH","Federal",,"215249",,,,,"0",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"FutureCare Lochearn","Uncategorized LTC","NH","Federal",,"215207",,,,,"156",,"21",,"75",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"FutureCare Sandtown","Uncategorized LTC","NH","Federal",,"215271",,,,,"0",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Keswick Multi-Care Center","Uncategorized LTC","NH","Federal",,"215037",,,,,"8",,"3",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Manor Care Roland Park","Uncategorized LTC","NH","Federal",,"215301",,,,,"2",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Peak Health Caton Manor","Uncategorized LTC","NH","Federal",,"215085",,,,,"38",,"5",,"6",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore City",,"Westgate Hills Rehabilitation & Healthcare Center","Uncategorized LTC","NH","Federal",,"215299",,,,,"28",,"2",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Autumn Lake Pikesville","Uncategorized LTC","NH","Federal",,"215082",,,,,"59",,"3",,"8",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Frederick Villa Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215178",,,,,"67",,"11",,"36",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"FutureCare Northpoint","Uncategorized LTC","NH","Federal",,"215147",,,,,"4",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"FutureCare Old Court","Uncategorized LTC","NH","Federal",,"215118",,,,,"73",,"10",,"37",,"1",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Genesis Loch Raven","Uncategorized LTC","NH","Federal",,"215090",,,,,"69",,"8",,"19",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"King David Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215022",,,,,"2",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Lorien Mays Chapel","Uncategorized LTC","NH","Federal",,"215351",,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Maryland Masonic Homes","Uncategorized LTC","NH","Federal",,"215361",,,,,"22",,"3",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Meadow Park Rehabilitation and Healthcare","Uncategorized LTC","NH","Federal",,"215347",,,,,"20",,"3",,"14",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Oak Crest","Uncategorized LTC","NH","Federal",,"215308",,,,,"16",,"3",,"11",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Oakwood Care Center","Uncategorized LTC","NH","Federal",,"215181",,,,,"51",,"1",,"10",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Orchard Hill Health and Rehab","Uncategorized LTC","NH","Federal",,"215069",,,,,"19",,"2",,"7",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Ridgeway Manor","Uncategorized LTC","NH","Federal",,"215227",,,,,"12",,"2",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Baltimore County",,"Summit Park Health & Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215326",,,,,"10",,"0",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Calvert",,"Calvert County Nursing Center","Uncategorized LTC","NH","Federal",,"215188",,,,,"0",,"0",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Carroll",,"Birch Manor Healthcare Center","Uncategorized LTC","NH","Federal",,"215136",,,,,"4",,"2",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Carroll",,"Brinton Woods Health & Rehabilitation Center at Winfield","Uncategorized LTC","NH","Federal",,"215247",,,,,"1",,"0",,"0",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Carroll",,"Carroll Lutheran Village","Uncategorized LTC","NH","Federal",,"215133",,,,,"38",,"8",,"12",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Carroll",,"Fairhaven","Uncategorized LTC","NH","Federal",,"215130",,,,,"32",,"5",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Carroll",,"Lorien Mount Airy","Uncategorized LTC","NH","Federal",,"215335",,,,,"1",,"0",,"5",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Carroll",,"Pleasant View Nursing Home","Uncategorized LTC","NH","Federal",,"215268",,,,,"84",,"28",,"42",,"1",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Cecil",,"Calvert Manor Healthcare Center","Uncategorized LTC","NH","Federal",,"215189",,,,,"61",,"12",,"15",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Charles",,"Genesis La Plata","Uncategorized LTC","NH","Federal",,"215151",,,,,"0",,"0",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Charles",,"Genesis Waldorf","Uncategorized LTC","NH","Federal",,"215273",,,,,"0",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Charles",,"Restore Health Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215362",,,,,"7",,"1",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Dorchester",,"Chesapeake Woods Center","Uncategorized LTC","NH","Federal",,"215221",,,,,"0",,"0",,"1",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Frederick",,"Ballenger Creek - Genesis Healthcare","Uncategorized LTC","NH","Federal",,"215001",,,,,"88",,"14",,"40",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Frederick",,"Frederick Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215184",,,,,"27",,"12",,"20",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Frederick",,"Glade Valley Center - Genesis Healthcare","Uncategorized LTC","NH","Federal",,"215313",,,,,"1",,"0",,"2",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Frederick",,"Northampton Manor Nursing and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215217",,,,,"50",,"7",,"18",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Harford",,"Bel Air Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215312",,,,,"45",,"6",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Howard",,"Ellicott City Healthcare Center","Uncategorized LTC","NH","Federal",,"215160",,,,,"104",,"11",,"31",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Howard",,"Residences at Vantage Point","Uncategorized LTC","NH","Federal",,"215344",,,,,"3",,"2",,"3",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Montgomery",,"Arcola Health and Rehabilitation Center","Uncategorized LTC","NH","Federal",,"215014",,,,,"12",,"5",,"15",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Montgomery",,"Autumn Lake Healthcare at Oakview","Uncategorized LTC","NH","Federal",,"215338",,,,,"51",,"14",,"4",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Montgomery",,"Bedford Court","Uncategorized LTC","NH","Federal",,"215246",,,,,"2",,"1",,"7",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Montgomery",,"Brighton Gardens of Tuckerman Lane","Uncategorized LTC","NH","Federal",,"215320",,,,,"24",,"9",,"16",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Montgomery",,"Brooke Grove Retirement Community","Uncategorized LTC","NH","Federal",,"215200",,,,,"53",,"9",,"21",,"0",,,,,,,,,,,,,,,,,,,,
20200507,"MD","Montgomery",,"Cadia Healthcare Wheaton","Uncategorized LTC","NH","Federal",,"215025",,,,,"19",,"2",,"5",,"0",,,,,,,,,,,,,,,,,,,,
